Code,Description,Type,TypeLabel
7247,"Climb and work aloft on poles, ladders or other support structures ",60,Main duties
7247,Communicate with other workers to co-ordinate the preparation and completion of work assignments. ,60,Main duties
7247, ,60,Main duties
7247, ,60,Main duties
7247, ,60,Main duties
7247, ,60,Main duties
7247, ,60,Main duties
7247, ,60,Main duties
7247, ,60,Main duties
7247, ,60,Main duties
7247, ,60,Main duties
7247, ,60,Main duties
7247, ,60,Main duties
7247, ,60,Main duties
7247,Completion of secondary school is required. ,70,Employment requirements
7247,"Completion of a college program in electronics   or  A combination of college, correspondence or industry courses related to electronics and electrical systems and on-the-job training   or  Completion of a four-year cable television technician apprenticeship program is required. ",70,Employment requirements
7247,"Trade certification for cable television technicians is available, but voluntary, in British Columbia and the Yukon. ",70,Employment requirements
7247,Progression to supervisory positions is possible with experience. ,80,Additional information
7251,maintenance plumber ,10,Illustrative example(s)
7251,plumber ,10,Illustrative example(s)
7251,plumber apprentice ,10,Illustrative example(s)
7251,plumbing mechanic ,10,Illustrative example(s)
7251, ,19,All examples
7251,apprentice plumber ,19,All examples
7251,journeyman/woman plumber ,19,All examples
7251,maintenance and repair plumber ,19,All examples
7251,"maintenance and repair plumber, (non-construction) ",19,All examples
7251,maintenance plumber ,19,All examples
7251,marine plumber ,19,All examples
7251,plumber ,19,All examples
7251,plumber - pipefitting ,19,All examples
7251,plumber apprentice ,19,All examples
7251,"plumber, (non-construction) maintenance and repair ",19,All examples
7251,"plumber, maintenance and repair ",19,All examples
7251,"plumber, residential construction ",19,All examples
7251,plumbing installer ,19,All examples
7251,plumbing mechanic ,19,All examples
7251,radiator plumber ,19,All examples
7251,residential construction plumber ,19,All examples
7251,  Gas fitters (7253),50,Exclusion(s)
7251,"  Steamfitters, pipefitters and sprinkler system installers (7252)",50,Exclusion(s)
7251,"Supervisors of plumbers  (See 7203 Contractors and supervisors, pipefitting trades)",50,Exclusion(s)
7251,Plumbers perform some or all of the following duties: ,60,Main duties
7251,"Read blueprints, drawings and specifications to determine layout of plumbing system, water supply network and waste and drainage systems ",60,Main duties
7251,"Install, repair and maintain domestic, commercial or industrial plumbing fixtures and systems ",60,Main duties
7251,"Locate and mark positions for pipe connections, passage holes and fixtures in walls and floors ",60,Main duties
7251,Cut opening in walls and floors to accommodate pipe and pipe fittings ,60,Main duties
7251,"Measure, cut, bend and thread pipes using hand and power tools or machines ",60,Main duties
7251,"Join pipes using couplings, clamps, screws, bolts, cement or soldering, brazing and welding equipment ",60,Main duties
7251,Test pipes for leaks using air and water pressure gauges ,60,Main duties
7251,May prepare cost estimates. ,60,Main duties
7251, ,60,Main duties
7251, ,60,Main duties
7251, ,60,Main duties
7251, ,60,Main duties
7251, ,60,Main duties
7251, ,60,Main duties
7251, ,60,Main duties
7251, ,60,Main duties
7251, ,60,Main duties
7251,Completion of secondary school is usually required. ,70,Employment requirements
7251,"Completion of a four- to five-year apprenticeship program   or  A combination of over five years of work experience in the trade and some high school, college or industry courses in plumbing is usually required to be eligible for trade certification. ",70,Employment requirements
7251,"Trade certification is compulsory in Nova Scotia, Prince Edward Island, New Brunswick, Quebec, Ontario, Saskatchewan and Alberta and available, but voluntary, in Newfoundland and Labrador, Manitoba, British Columbia, the Yukon, the Northwest Territories and Nunavut. ",70,Employment requirements
7251,Red Seal endorsement is also available to qualified plumbers upon successful completion of the interprovincial Red Seal examination. ,70,Employment requirements
7251,The Red Seal endorsement allows for interprovincial mobility. ,80,Additional information
7251,Progression to supervisory positions is possible with experience. ,80,Additional information
7252,apprentice pipefitter-steamfitter ,10,Illustrative example(s)
7252,fire protection mechanic ,10,Illustrative example(s)
7252,fire sprinkler fitter ,10,Illustrative example(s)
7252,marine pipefitter ,10,Illustrative example(s)
7252,pipefitter ,10,Illustrative example(s)
7252,sprinkler system fitter ,10,Illustrative example(s)
7252,sprinkler system installer ,10,Illustrative example(s)
7252,steamfitter ,10,Illustrative example(s)
7252,steamfitter-pipefitter ,10,Illustrative example(s)
7252, ,19,All examples
7252, ,19,All examples
7252, ,19,All examples
7252, ,19,All examples
7252, ,19,All examples
7252, ,19,All examples
7252, ,19,All examples
7252, ,19,All examples
7252, ,19,All examples
7252, ,19,All examples
7252, ,19,All examples
7252, ,19,All examples
7252, ,19,All examples
7252, ,19,All examples
7252, ,19,All examples
7252, ,19,All examples
7252, ,19,All examples
7252, ,19,All examples
7252, ,19,All examples
7252, ,19,All examples
7252, ,19,All examples
7252, ,19,All examples
7252, ,19,All examples
7252, ,19,All examples
7252,"apprentice fitter, sprinkler systems ",19,All examples
7252,apprentice pipefitter ,19,All examples
7252,apprentice pipefitter-steamfitter ,19,All examples
7252,apprentice sprinkler system fitter ,19,All examples
7252,apprentice steamfitter ,19,All examples
7252,fire prevention and automatic suppression systems installer ,19,All examples
7252,fire protection mechanic ,19,All examples
7252,fire protection piping installer ,19,All examples
7252,fire sprinkler fitter ,19,All examples
7252,"fitter, sprinkler system ",19,All examples
7252,"installer, fire prevention and automatic suppression systems ",19,All examples
7252,"installer, fire protection piping system ",19,All examples
7252,"installer, sprinkler systems ",19,All examples
7252,"installer, sprinklers and fire protection systems ",19,All examples
7252,journeyman/woman pipefitter ,19,All examples
7252,journeyman/woman sprinkler system installer ,19,All examples
7252,journeyman/woman steamfitter-pipefitter ,19,All examples
7252,maintenance pipefitter ,19,All examples
7252,marine pipefitter ,19,All examples
7252,marine steamfitter ,19,All examples
7252,"pipe installer, radiator ",19,All examples
7252,pipefitter ,19,All examples
7252,pipefitter - shipbuilding ,19,All examples
7252,"pipefitter, railway cars and locomotives ",19,All examples
7252,"pipefitter, turbines ",19,All examples
7252,"pipefitter, welding ",19,All examples
7252,pipefitter-steamfitter ,19,All examples
7252,railway car and locomotive pipefitter ,19,All examples
7252,ship pipefitter ,19,All examples
7252,ship steamfitter ,19,All examples
7252,sprinkler and fire protection installer ,19,All examples
7252,sprinkler fitter ,19,All examples
7252,sprinkler system fitter ,19,All examples
7252,sprinkler system installer ,19,All examples
7252,sprinkler system installer (non-construction) ,19,All examples
7252,sprinkler system installer apprentice ,19,All examples
7252,steam heating installer ,19,All examples
7252,steam main servicer ,19,All examples
7252,steam pipefitter ,19,All examples
7252,steamfitter ,19,All examples
7252,steamfitter - shipbuilding ,19,All examples
7252,"steamfitter, ships ",19,All examples
7252,steamfitter/pipefitter (non-construction) ,19,All examples
7252,steamfitter-pipefitter ,19,All examples
7252,turbine pipefitter ,19,All examples
7252,  Gas fitters (7253),50,Exclusion(s)
7252,  Plumbers (7251),50,Exclusion(s)
7252,  Residential and commercial installers and servicers (7441),50,Exclusion(s)
7252,"Supervisors of steamfitters, pipefitters and sprinkler system installers  (See 7203 Contractors and supervisors, pipefitting trades)",50,Exclusion(s)
7252,Steamfitters and pipefitters perform some or all of the following duties: ,60,Main duties
7252,"Read and interpret drawings, blueprints and specifications to determine layout requirements ",60,Main duties
7252,"Cut openings for pipe in walls, floors and ceilings using hand or power tools or machines ",60,Main duties
7252,Select type and size of pipe required ,60,Main duties
7252,"Measure, cut, thread and bend pipe to required shape using hand and power tools ",60,Main duties
7252,"Weld, braze, cement, solder and thread joints to join pipes and fabricate sections of piping system ",60,Main duties
7252,"Install supports, valves, piping and control systems ",60,Main duties
7252,Test system for leaks using testing equipment ,60,Main duties
7252,Clean and maintain pipe units and fittings and flush system ,60,Main duties
7252,Remove and replace worn components and reactivate system ,60,Main duties
7252,May prepare cost estimates for clients. ,60,Main duties
7252,Sprinkler system installers perform some or all of the following duties: ,60,Main duties
7252,"Read and interpret drawings, specifications and fire codes to determine layout requirements ",60,Main duties
7252,"Install clamps, brackets and hangers to support piping system and sprinkler and fire protection equipment, using hand and power tools ",60,Main duties
7252,"Select, measure, cut, ream and thread pipe, install sprinkler heads and mount prepared pipe in supports ",60,Main duties
7252,Join pipes and piping sections using soldering and welding equipment ,60,Main duties
7252,"Connect piping system to water mains, supply tanks, pumps, compressors and control equipment ",60,Main duties
7252,"Installs valves, alarms and associated equipment ",60,Main duties
7252,Test system for leaks using air or liquid pressure equipment ,60,Main duties
7252,Service and repair sprinkler system ,60,Main duties
7252,May prepare cost estimates for clients. ,60,Main duties
7252, ,60,Main duties
7252, ,60,Main duties
7252, ,60,Main duties
7252, ,60,Main duties
7252, ,60,Main duties
7252, ,60,Main duties
7252, ,60,Main duties
7252, ,60,Main duties
7252, ,60,Main duties
7252, ,60,Main duties
7252, ,60,Main duties
7252, ,60,Main duties
7252, ,60,Main duties
7252, ,60,Main duties
7252, ,60,Main duties
7252, ,60,Main duties
7252, ,60,Main duties
7252, ,60,Main duties
7252, ,60,Main duties
7252, ,60,Main duties
7252, ,60,Main duties
7252, ,60,Main duties
7252,Completion of secondary school is usually required. ,70,Employment requirements
7252,"Completion of a four- to five-year apprenticeship program   or  A combination of over five years of work experience in the trade and some high school, college or industry courses in steamfitting, pipefitting or sprinkler system installation is usually required to be eligible for trade certification. ",70,Employment requirements
7252,"Steamfitter-pipefitter trade certification is compulsory in Prince Edward Island, Quebec, Ontario, Manitoba and Alberta and available, but voluntary, in all other provinces and the territories. ",70,Employment requirements
7252,Steamfitter-pipefitter (non-construction) trade certification is compulsory in Quebec. ,70,Employment requirements
7252,"Sprinkler system installer trade certification is compulsory in Nova Scotia, New Brunswick, Quebec and Manitoba and available, but voluntary, in all other provinces and the territories. ",70,Employment requirements
7252,Sprinkler system installer (no construction) trade certification is compulsory in Quebec. ,70,Employment requirements
7252,Red Seal endorsement is also available to qualified steamfitters-pipefitters and sprinkler system installers upon successful completion of the interprovincial Red Seal examination. ,70,Employment requirements
7252,The Red Seal endorsement allows for interprovincial mobility. ,80,Additional information
7252,Progression to supervisory positions is possible with experience. ,80,Additional information
7253,gas fitter ,10,Illustrative example(s)
7253,gas fitter apprentice ,10,Illustrative example(s)
7253,gas servicer ,10,Illustrative example(s)
7253,gas technician ,10,Illustrative example(s)
7253,industrial gas fitter-tester ,10,Illustrative example(s)
7253, ,19,All examples
7253, ,19,All examples
7253, ,19,All examples
7253,apprentice gas fitter ,19,All examples
7253,district gas serviceman/woman ,19,All examples
7253,"fitter, gas mains ",19,All examples
7253,furnace converter ,19,All examples
7253,gas customer servicer ,19,All examples
7253,gas fitter ,19,All examples
7253,gas fitter apprentice ,19,All examples
7253,gas fitter trainee ,19,All examples
7253,gas fitter-installer ,19,All examples
7253,gas main fitter ,19,All examples
7253,gas pipefitter ,19,All examples
7253,gas servicer ,19,All examples
7253,gas technician ,19,All examples
7253,gas works troubleshooter ,19,All examples
7253,industrial gas fitter-tester ,19,All examples
7253,industrial gas servicer ,19,All examples
7253,journeyman/woman gas fitter ,19,All examples
7253,"mechanic, gas pipes ",19,All examples
7253,"servicer, gas ",19,All examples
7253,"troubleshooter, gas works ",19,All examples
7253,  Appliance servicers and repairers (7332),50,Exclusion(s)
7253,  Plumbers (7251),50,Exclusion(s)
7253,"  Steamfitters, pipefitters and sprinkler system installers (7252)",50,Exclusion(s)
7253,"Supervisors of gas fitters  (See 7203 Contractors and supervisors, pipefitting trades)",50,Exclusion(s)
7253,Gas fitters perform some or all of the following duties: ,60,Main duties
7253,Study drawings and specifications to determine the layout of the installation and materials required ,60,Main duties
7253,Measure and mark reference points for installation of gas lines and equipment ,60,Main duties
7253,Install and maintain gas meters and regulators and gas lines between gas unit and gas meter ,60,Main duties
7253,"Install, maintain and service gas heating units and their components, such as burners, valves and automatic controls ",60,Main duties
7253,Test and replace defective equipment or components ,60,Main duties
7253,Test and adjust control mechanisms and check pipes and piping connections for gas leaks using gas detecting devices ,60,Main duties
7253,Attend to gas escape calls and assist in the investigation of gas fires and explosions ,60,Main duties
7253,Prepare reports on work performed and condition of facilities ,60,Main duties
7253,"Advise clients regarding standards, safety features and maintenance of gas units and systems ",60,Main duties
7253,Convert motor vehicles or appliances to use natural gas fuels ,60,Main duties
7253,May repair and service gas appliances and related equipment. ,60,Main duties
7253, ,60,Main duties
7253, ,60,Main duties
7253, ,60,Main duties
7253, ,60,Main duties
7253, ,60,Main duties
7253, ,60,Main duties
7253, ,60,Main duties
7253, ,60,Main duties
7253, ,60,Main duties
7253, ,60,Main duties
7253, ,60,Main duties
7253, ,60,Main duties
7253,Completion of secondary school is usually required. ,70,Employment requirements
7253,"Completion of a two- or three-year gas fitter apprenticeship program   or  Several years of work experience in a pipefitting trade and completion of a high school, college or industry gas fitter program are required. ",70,Employment requirements
7253,"Gas fitter trade certification is compulsory in Nova Scotia, Quebec, Alberta, British Columbia, the Yukon, the Northwest Territories and Nunavut. ",70,Employment requirements
7253,A provincial gas fitter licence is usually required. ,70,Employment requirements
7253,Progression to supervisory positions is possible with experience. ,80,Additional information
7271,apprentice carpenter ,10,Illustrative example(s)
7271,carpenter ,10,Illustrative example(s)
7271,carpenter-joiner ,10,Illustrative example(s)
7271,finish carpenter ,10,Illustrative example(s)
7271,journeyman/woman carpenter ,10,Illustrative example(s)
7271,maintenance carpenter ,10,Illustrative example(s)
7271,metal framer - carpentry ,10,Illustrative example(s)
7271,renovation carpenter ,10,Illustrative example(s)
7271,rough carpenter ,10,Illustrative example(s)
7271,stair builder-carpenter ,10,Illustrative example(s)
7271, ,19,All examples
7271, ,19,All examples
7271, ,19,All examples
7271,access floor specialist carpenter ,19,All examples
7271,apprentice boat carpenter ,19,All examples
7271,apprentice carpenter ,19,All examples
7271,apprentice carpenter-joiner ,19,All examples
7271,boat carpenter ,19,All examples
7271,boat joiner ,19,All examples
7271,"boatbuilder, wood ",19,All examples
7271,boatbuilding apprentice ,19,All examples
7271,bridge carpenter ,19,All examples
7271,"builder, wooden boats ",19,All examples
7271,building addition carpenter ,19,All examples
7271,building carpenter ,19,All examples
7271,carpenter ,19,All examples
7271,carpenter lead hand ,19,All examples
7271,carpenter rough ,19,All examples
7271,"carpenter, bridges ",19,All examples
7271,"carpenter, building additions ",19,All examples
7271,"carpenter, concrete forms ",19,All examples
7271,"carpenter, floor systems ",19,All examples
7271,"carpenter, framing ",19,All examples
7271,"carpenter, houses ",19,All examples
7271,"carpenter, interior finish ",19,All examples
7271,"carpenter, interior systems ",19,All examples
7271,"carpenter, log homes ",19,All examples
7271,"carpenter, maintenance ",19,All examples
7271,"carpenter, manufactured houses ",19,All examples
7271,"carpenter, mill ",19,All examples
7271,"carpenter, mine ",19,All examples
7271,"carpenter, plant ",19,All examples
7271,"carpenter, prefabricated structures ",19,All examples
7271,"carpenter, railway rolling stock ",19,All examples
7271,"carpenter, renovation ",19,All examples
7271,"carpenter, restoration ",19,All examples
7271,"carpenter, shipbuilding ",19,All examples
7271,"carpenter, studio ",19,All examples
7271,carpenter-joiner ,19,All examples
7271,carpentry repairman/woman ,19,All examples
7271,concrete forms carpenter ,19,All examples
7271,construction carpenter ,19,All examples
7271,dock carpenter ,19,All examples
7271,finish carpenter ,19,All examples
7271,floor systems carpenter ,19,All examples
7271,form builder - carpentry ,19,All examples
7271,form carpenter ,19,All examples
7271,framer-carpenter ,19,All examples
7271,framing carpenter ,19,All examples
7271,house carpenter ,19,All examples
7271,interior finish carpenter ,19,All examples
7271,interior finish joiner ,19,All examples
7271,interior systems carpenter ,19,All examples
7271,interior trimmer carpenter ,19,All examples
7271,"joiner, railway rolling stock ",19,All examples
7271,journeyman/woman carpenter ,19,All examples
7271,log home builder ,19,All examples
7271,log home carpenter ,19,All examples
7271,log home carpenter-builder ,19,All examples
7271,maintenance carpenter ,19,All examples
7271,maintenance carpenter-joiner ,19,All examples
7271,maintenance joiner ,19,All examples
7271,metal framer - carpentry ,19,All examples
7271,mill carpenter ,19,All examples
7271,mine carpenter ,19,All examples
7271,plant carpenter ,19,All examples
7271,prefabricated house carpenter ,19,All examples
7271,renovation carpenter ,19,All examples
7271,restoration carpenter ,19,All examples
7271,rough carpenter ,19,All examples
7271,ship joiner ,19,All examples
7271,shipbuilding carpenter ,19,All examples
7271,shipbuilding joiner ,19,All examples
7271,"shipwright, wood ",19,All examples
7271,sign carpenter ,19,All examples
7271,stage carpenter ,19,All examples
7271,stair builder-carpenter ,19,All examples
7271,stairway carpenter ,19,All examples
7271,steel framer - carpentry ,19,All examples
7271,steel stud framer - carpentry ,19,All examples
7271,studio carpenter ,19,All examples
7271,wood frame carpenter ,19,All examples
7271,wood frame house carpenter ,19,All examples
7271,wood shipwright ,19,All examples
7271,wooden boatbuilder ,19,All examples
7271,  Cabinetmakers (7272),50,Exclusion(s)
7271,"Supervisors of carpenters  (See 7204 Contractors and supervisors, carpentry trades)",50,Exclusion(s)
7271,  Woodworking machine operators (9437),50,Exclusion(s)
7271,Carpenters perform some or all of the following duties: ,60,Main duties
7271,"Read and interpret blueprints, drawings and sketches to determine specifications and calculate requirements ",60,Main duties
7271,"Prepare layouts in conformance to building codes, using measuring tools ",60,Main duties
7271,"Measure, cut, shape, assemble and join materials made of wood, wood substitutes, lightweight steel and other materials ",60,Main duties
7271,"Build foundations, install floor beams, lay subflooring and erect walls and roof systems ",60,Main duties
7271,"Fit and install trim items, such as doors, stairs, moulding and hardware ",60,Main duties
7271,"Maintain, repair and renovate residences and wooden structures in mills, mines, hospitals, industrial plants and other establishments ",60,Main duties
7271,Supervise apprentices and other construction workers ,60,Main duties
7271,May prepare cost estimates for clients. ,60,Main duties
7271, ,60,Main duties
7271, ,60,Main duties
7271, ,60,Main duties
7271, ,60,Main duties
7271, ,60,Main duties
7271, ,60,Main duties
7271, ,60,Main duties
7271, ,60,Main duties
7271, ,60,Main duties
7271,Completion of secondary school is usually required. ,70,Employment requirements
7271,"Completion of a three- to four-year apprenticeship program   or  A combination of over four years of work experience in the trade and some high school, college or industry courses in carpentry is usually required to be eligible for trade certification. ",70,Employment requirements
7271,"Trade certification for carpenters is compulsory in Quebec and available, but voluntary, in all other provinces and the territories. ",70,Employment requirements
7271,"Trade certification for framers is available, but voluntary, in Saskatchewan. ",70,Employment requirements
7271,Red Seal endorsement is also available to qualified carpenters upon successful completion of the interprovincial Red Seal examination. ,70,Employment requirements
7271,The Red Seal endorsement allows for interprovincial mobility. ,80,Additional information
7271,Progression to supervisory positions is possible with experience. ,80,Additional information
7272,cabinetmaker ,10,Illustrative example(s)
7272,cabinetmaker apprentice ,10,Illustrative example(s)
7272,custom wood furniture maker ,10,Illustrative example(s)
7272,furniture cabinetmaker ,10,Illustrative example(s)
7272, ,19,All examples
7272,cabinetmaker ,19,All examples
7272,cabinetmaker apprentice ,19,All examples
7272,"custom desk maker, wood ",19,All examples
7272,custom frame and mirror assembler ,19,All examples
7272,custom piano case maker ,19,All examples
7272,custom wood furniture maker ,19,All examples
7272,custom wooden desk maker ,19,All examples
7272,furniture cabinetmaker ,19,All examples
7272,jig builder - wood products manufacturing ,19,All examples
7272,journeyman/woman cabinetmaker ,19,All examples
7272,layout marker - cabinetmaking ,19,All examples
7272,"model maker, wood ",19,All examples
7272,"mouldmaker, wood ",19,All examples
7272,pattern repairman/woman - foundry ,19,All examples
7272,"patternmaker, wood ",19,All examples
7272,tradesman/woman cabinetmaker ,19,All examples
7272,wood furniture and fixtures patternmaker ,19,All examples
7272,wood model maker ,19,All examples
7272,wood mould maker ,19,All examples
7272,wood pattern inspector ,19,All examples
7272,wood pattern repairman/woman - foundry ,19,All examples
7272,wood patternmaker ,19,All examples
7272,  Carpenters (7271),50,Exclusion(s)
7272,"Supervisors of cabinetmakers  (See 7204 Contractors and supervisors, carpentry trades)",50,Exclusion(s)
7272,  Woodworking machine operators (9437),50,Exclusion(s)
7272,Cabinetmakers perform some or all of the following duties: ,60,Main duties
7272,"Study plans, specifications or drawings of articles to be made, or prepare specifications ",60,Main duties
7272,Mark outlines or dimensions of parts on wood ,60,Main duties
7272,"Operate woodworking machines, such as power saws, jointers, mortisers and shapers, and use hand tools to cut, shape and form parts and components ",60,Main duties
7272,"Trim joints and fit parts and subassemblies together to form complete unit using glue and clamps and reinforce joints using nails, screws or other fasteners ",60,Main duties
7272,"Sand wooden surfaces and apply veneer, stain or polish to finished products ",60,Main duties
7272,"Repair or restyle wooden furniture, fixtures and related products ",60,Main duties
7272,"May estimate amount, type and cost of materials required. ",60,Main duties
7272, ,60,Main duties
7272, ,60,Main duties
7272, ,60,Main duties
7272, ,60,Main duties
7272, ,60,Main duties
7272, ,60,Main duties
7272, ,60,Main duties
7272, ,60,Main duties
7272,Completion of secondary school is usually required. ,70,Employment requirements
7272,Completion of a four-year apprenticeship program   or  A combination of over four years of work experience in the trade and some high school or college courses in cabinetmaking is usually required to be eligible for trade certification. ,70,Employment requirements
7272,"Trade certification is available, but voluntary, in all provinces and territories. ",70,Employment requirements
7272,Red Seal endorsement is also available to qualified cabinetmakers upon successful completion of the interprovincial Red Seal examination. ,70,Employment requirements
7272,The Red Seal endorsement allows for interprovincial mobility. ,80,Additional information
7272,Progression to supervisory positions is possible with experience. ,80,Additional information
7281,apprentice bricklayer ,10,Illustrative example(s)
7281,bricklayer ,10,Illustrative example(s)
7281,brickmason ,10,Illustrative example(s)
7281,refractory bricklayer ,10,Illustrative example(s)
7281,stonecutter ,10,Illustrative example(s)
7281,stonemason ,10,Illustrative example(s)
7281, ,19,All examples
7281,apprentice bricklayer ,19,All examples
7281,apprentice brickmason ,19,All examples
7281,apprentice mason ,19,All examples
7281,artificial stone mason ,19,All examples
7281,brick and stone mason ,19,All examples
7281,brick chimney builder ,19,All examples
7281,brick setter ,19,All examples
7281,bricklayer ,19,All examples
7281,"bricklayer, chimney repair ",19,All examples
7281,"bricklayer, furnace lining ",19,All examples
7281,"bricklayer, kiln repair ",19,All examples
7281,"bricklayer, ladle repair ",19,All examples
7281,"bricklayer, maintenance ",19,All examples
7281,"bricklayer, refractory brick ",19,All examples
7281,"bricklayer, residential ",19,All examples
7281,"bricklayer, smokestacks ",19,All examples
7281,brickmason ,19,All examples
7281,"builder, refractory ",19,All examples
7281,chimney bricklayer ,19,All examples
7281,chimney repair bricklayer ,19,All examples
7281,chimney repair stonemason ,19,All examples
7281,cinder block mason ,19,All examples
7281,cinder block setter ,19,All examples
7281,concrete block setter ,19,All examples
7281,fire brick layer ,19,All examples
7281,fire brick liner repairer ,19,All examples
7281,fireplace brickmason ,19,All examples
7281,industrial furnace bricklayer ,19,All examples
7281,industrial furnace brickmason ,19,All examples
7281,industrial oven brickmason ,19,All examples
7281,"installer, permastones ",19,All examples
7281,journeyman/woman bricklayer ,19,All examples
7281,journeyman/woman brickmason ,19,All examples
7281,journeyman/woman mason ,19,All examples
7281,journeyman/woman stonemason ,19,All examples
7281,"layer, fire bricks ",19,All examples
7281,maintenance bricklayer ,19,All examples
7281,"mason, brick and stone ",19,All examples
7281,"mason, refractory ",19,All examples
7281,masonry silo erector ,19,All examples
7281,permastone mason ,19,All examples
7281,refractory brick repairer-mason ,19,All examples
7281,refractory bricklayer ,19,All examples
7281,refractory builder ,19,All examples
7281,refractory mason ,19,All examples
7281,residential construction bricklayer ,19,All examples
7281,restoration stonemason ,19,All examples
7281,"setter, artificial stones ",19,All examples
7281,"setter, simulated stones ",19,All examples
7281,simulated stone mason ,19,All examples
7281,smokestack bricklayer ,19,All examples
7281,stone setter ,19,All examples
7281,stonecutter ,19,All examples
7281,stonemason ,19,All examples
7281,"stonemason, chimney repair ",19,All examples
7281,"stonemason, restoration ",19,All examples
7281,terra cotta mason ,19,All examples
7281,  Concrete finishers (7282),50,Exclusion(s)
7281,"Supervisors of bricklayers  (See 7205 Contractors and supervisors, other construction trades, installers, repairers and servicers)",50,Exclusion(s)
7281,  Tilesetters (7283),50,Exclusion(s)
7281,Bricklayers perform some or all of the following duties: ,60,Main duties
7281,Read sketches and blueprints to calculate materials required ,60,Main duties
7281,Cut and trim bricks and concrete blocks to specification using hand and power tools ,60,Main duties
7281,"Prepare and lay bricks, concrete blocks, stone, structural tiles and similar materials to construct or repair walls, foundations and other structures in residential, industrial and commercial construction ",60,Main duties
7281,Lay bricks or other masonry units to build residential or commercial chimneys and fireplaces ,60,Main duties
7281,Lay radial bricks to build masonry shells of industrial chimneys ,60,Main duties
7281,Lay or install firebricks to line industrial chimneys and smokestacks ,60,Main duties
7281,"Line or reline furnaces, kilns, boilers and similar installations using refractory or acid-resistant bricks, refractory concretes, plastic refractories and other materials ",60,Main duties
7281,"Lay bricks, stone or similar materials to provide veneer facing to walls or other surfaces ",60,Main duties
7281,Construct and install prefabricated masonry units ,60,Main duties
7281,"Lay bricks or other masonry units to build patios, garden walls and other decorative installations ",60,Main duties
7281,"May restore, clean or paint existing masonry structures. ",60,Main duties
7281, ,60,Main duties
7281, ,60,Main duties
7281, ,60,Main duties
7281, ,60,Main duties
7281, ,60,Main duties
7281, ,60,Main duties
7281, ,60,Main duties
7281, ,60,Main duties
7281, ,60,Main duties
7281, ,60,Main duties
7281, ,60,Main duties
7281, ,60,Main duties
7281,Completion of secondary school is usually required. ,70,Employment requirements
7281,"Completion of a three- to four-year apprenticeship program   or  A combination of over four years of work experience in the trade and some high school, college or industry courses in bricklaying is usually required to be eligible for trade certification. ",70,Employment requirements
7281,"Trade certification for bricklayers is compulsory in Nova Scotia, New Brunswick and Quebec and available, but voluntary, in all other provinces and the Yukon. ",70,Employment requirements
7281,"Trade certification for stonemasons is available, but voluntary, in Newfoundland and Labrador. ",70,Employment requirements
7281,"Trade certification for restoration stone masons is available, but voluntary, in Nova Scotia. ",70,Employment requirements
7281,Red Seal endorsement is also available to qualified bricklayers upon successful completion of the interprovincial Red Seal examination. ,70,Employment requirements
7281,The Red Seal endorsement allows for interprovincial mobility. ,80,Additional information
7281,Progression to supervisory positions is possible with experience. ,80,Additional information
7282,cement finisher apprentice ,10,Illustrative example(s)
7282,cement mason ,10,Illustrative example(s)
7282,concrete finisher ,10,Illustrative example(s)
7282,concrete mason ,10,Illustrative example(s)
7282,precast concrete finisher ,10,Illustrative example(s)
7282, ,19,All examples
7282, ,19,All examples
7282, ,19,All examples
7282,apprentice cement finisher ,19,All examples
7282,cement finisher ,19,All examples
7282,cement finisher apprentice ,19,All examples
7282,cement mason ,19,All examples
7282,cement mason apprentice ,19,All examples
7282,"cement mason, highways and streets ",19,All examples
7282,"cement mason, maintenance ",19,All examples
7282,concrete finisher ,19,All examples
7282,concrete finisher apprentice ,19,All examples
7282,concrete floor finisher ,19,All examples
7282,concrete mason ,19,All examples
7282,concrete patcher-finisher ,19,All examples
7282,concrete polisher ,19,All examples
7282,concrete smoother-finisher ,19,All examples
7282,"finisher, cement ",19,All examples
7282,"finisher, concrete ",19,All examples
7282,"finisher, concrete floors ",19,All examples
7282,"finisher, concrete products ",19,All examples
7282,highway and street cement mason ,19,All examples
7282,journeyman/woman cement finisher ,19,All examples
7282,maintenance cement mason ,19,All examples
7282,"mason, cement ",19,All examples
7282,"mason, concrete ",19,All examples
7282,precast concrete finisher ,19,All examples
7282,sidewalk concrete finisher ,19,All examples
7282,  Bricklayers (7281),50,Exclusion(s)
7282,"Concrete products machine operators  (See 9414 Concrete, clay and stone forming operators)",50,Exclusion(s)
7282,"Supervisors of concrete finishers  (See 7205 Contractors and supervisors, other construction trades, installers, repairers and servicers)",50,Exclusion(s)
7282,Concrete finishers perform some or all of the following duties: ,60,Main duties
7282,"Check formwork, granular base and steel reinforcement materials and direct placement of concrete into forms or onto surfaces according to grade ",60,Main duties
7282,Fill hollows and remove high spots to smooth freshly poured concrete ,60,Main duties
7282,Operate power vibrator to compact concrete ,60,Main duties
7282,Level top surface of concrete according to grade and depth specifications using straightedge or float ,60,Main duties
7282,Impart desired finish to concrete surfaces using hand and power tools ,60,Main duties
7282,"Install anchor bolts, steel plates, door sills and other fixtures in freshly poured concrete ",60,Main duties
7282,Apply hardening and sealing compounds to cure surface of concrete ,60,Main duties
7282,"Waterproof, damp-proof and restore concrete surfaces ",60,Main duties
